match_id,tournament_year,game_type,stage_raw,stage,is_knockout,match_date,country_a,country_b,country_a_code,country_b_code,goals_a_90,goals_b_90,outcome_90,goals_a_after_extra_time,goals_b_after_extra_time,penalties_a,penalties_b,extra_time,score_details,venue,rank_a,rank_b,ranking_points_a,ranking_points_b,rank_diff,ranking_points_diff,confederation_a,confederation_b,same_confederation
661,2006,championship,Group C,group,false,2006-06-21,Netherlands,Argentina,NED,ARG,0,0,DRAW,,,,,false,,"Commerzbank-Arena, Frankfurt",3,9,768,746,6,22,UEFA,CONMEBOL,false
662,2006,championship,Group C,group,false,2006-06-21,Côte d'Ivoire,Serbia and Montenegro,CIV,SCG,3,2,A_WIN,,,,,false,(1-2),"Allianz Arena, München",32,44,669,610,12,59,CAF,UEFA,false
663,2006,championship,Group D,group,false,2006-06-11,Mexico,Iran,MEX,IRN,3,1,A_WIN,,,,,false,(1-1),"Frankenstadion, Nürnberg",4,23,758,686,19,72,CONCACAF,AFC,false
664,2006,championship,Group D,group,false,2006-06-11,Angola,Portugal,ANG,POR,0,1,B_WIN,,,,,false,(0-1),"RheinEnergieStadion, Köln",57,7,581,750,-50,-169,CAF,UEFA,false
665,2006,championship,Group D,group,false,2006-06-16,Mexico,Angola,MEX,ANG,0,0,DRAW,,,,,false,,"AWD-Arena, Hannover",4,57,758,581,53,177,CONCACAF,CAF,false
666,2006,championship,Group D,group,false,2006-06-17,Portugal,Iran,POR,IRN,2,0,A_WIN,,,,,false,(0-0),"Commerzbank-Arena, Frankfurt",7,23,750,686,16,64,UEFA,AFC,false
667,2006,championship,Group D,group,false,2006-06-21,Portugal,Mexico,POR,MEX,2,1,A_WIN,,,,,false,(2-1),"Veltins-Arena, Gelsenkirchen",7,4,750,758,-3,-8,UEFA,CONCACAF,false
668,2006,championship,Group D,group,false,2006-06-21,Iran,Angola,IRN,ANG,1,1,DRAW,,,,,false,(0-0),"Zentralstadion, Leipzig",23,57,686,581,34,105,AFC,CAF,false
669,2006,championship,Group E,group,false,2006-06-12,Italy,Ghana,ITA,GHA,2,0,A_WIN,,,,,false,(1-0),"AWD-Arena, Hannover",13,48,728,600,35,128,UEFA,CAF,false
670,2006,championship,Group E,group,false,2006-06-12,USA,Czech Republic,USA,,0,3,B_WIN,,,,,false,(0-2),"Veltins-Arena, Gelsenkirchen",5,,756,,,,CONCACAF,,
671,2006,championship,Group E,group,false,2006-06-17,Italy,USA,ITA,USA,1,1,DRAW,,,,,false,(1-1),"Fritz-Walter-Stadion, Kaiserslautern",13,5,728,756,-8,-28,UEFA,CONCACAF,false
672,2006,championship,Group E,group,false,2006-06-17,Czech Republic,Ghana,,GHA,0,2,B_WIN,,,,,false,(0-1),"RheinEnergieStadion, Köln",,48,,600,,,,CAF,
673,2006,championship,Group E,group,false,2006-06-22,Czech Republic,Italy,,ITA,0,2,B_WIN,,,,,false,(0-1),"AOL Arena, Hamburg",,13,,728,,,,UEFA,
674,2006,championship,Group E,group,false,2006-06-22,Ghana,USA,GHA,USA,2,1,A_WIN,,,,,false,(2-1),"Frankenstadion, Nürnberg",48,5,600,756,-43,-156,CAF,CONCACAF,false
675,2006,championship,Group F,group,false,2006-06-13,Brazil,Croatia,BRA,CRO,1,0,A_WIN,,,,,false,(1-0),"Olympiastadion, Berlin",1,23,827,686,22,141,CONMEBOL,UEFA,false
676,2006,championship,Group F,group,false,2006-06-12,Australia,Japan,AUS,JPN,3,1,A_WIN,,,,,false,(0-1),"Fritz-Walter-Stadion, Kaiserslautern",42,18,612,705,-24,-93,AFC,AFC,true
677,2006,championship,Group F,group,false,2006-06-18,Brazil,Australia,BRA,AUS,2,0,A_WIN,,,,,false,(0-0),"Allianz Arena, München",1,42,827,612,41,215,CONMEBOL,AFC,false
678,2006,championship,Group F,group,false,2006-06-18,Japan,Croatia,JPN,CRO,0,0,DRAW,,,,,false,,"Frankenstadion, Nürnberg",18,23,705,686,5,19,AFC,UEFA,false
679,2006,championship,Group F,group,false,2006-06-22,Japan,Brazil,JPN,BRA,1,4,B_WIN,,,,,false,(1-1),"Signal Iduna Park, Dortmund",18,1,705,827,-17,-122,AFC,CONMEBOL,false
680,2006,championship,Group F,group,false,2006-06-22,Croatia,Australia,CRO,AUS,2,2,DRAW,,,,,false,(1-1),"Gottlieb-Daimler-Stadion, Stuttgart",23,42,686,612,19,74,UEFA,AFC,false
681,2006,championship,Group G,group,false,2006-06-13,France,Switzerland,FRA,SUI,0,0,DRAW,,,,,false,,"Gottlieb-Daimler-Stadion, Stuttgart",8,35,749,648,27,101,UEFA,UEFA,true
682,2006,championship,Group G,group,false,2006-06-13,South Korea,Togo,KOR,TOG,2,1,A_WIN,,,,,false,(0-1),"Commerzbank-Arena, Frankfurt",29,61,677,569,32,108,AFC,CAF,false
683,2006,championship,Group G,group,false,2006-06-18,France,South Korea,FRA,KOR,1,1,DRAW,,,,,false,(1-0),"Zentralstadion, Leipzig",8,29,749,677,21,72,UEFA,AFC,false
684,2006,championship,Group G,group,false,2006-06-19,Togo,Switzerland,TOG,SUI,0,2,B_WIN,,,,,false,(0-1),"Signal Iduna Park, Dortmund",61,35,569,648,-26,-79,CAF,UEFA,false
685,2006,championship,Group G,group,false,2006-06-23,Togo,France,TOG,FRA,0,2,B_WIN,,,,,false,(0-0),"RheinEnergieStadion, Köln",61,8,569,749,-53,-180,CAF,UEFA,false
686,2006,championship,Group G,group,false,2006-06-23,Switzerland,South Korea,SUI,KOR,2,0,A_WIN,,,,,false,(1-0),"AWD-Arena, Hannover",35,29,648,677,-6,-29,UEFA,AFC,false
687,2006,championship,Group H,group,false,2006-06-14,Spain,Ukraine,ESP,UKR,4,0,A_WIN,,,,,false,(2-0),"Zentralstadion, Leipzig",5,45,756,609,40,147,UEFA,UEFA,true
688,2006,championship,Group H,group,false,2006-06-14,Tunisia,Saudi Arabia,TUN,KSA,2,2,DRAW,,,,,false,(1-0),"Allianz Arena, München",21,34,693,651,13,42,CAF,AFC,false
689,2006,championship,Group H,group,false,2006-06-19,Spain,Tunisia,ESP,TUN,3,1,A_WIN,,,,,false,(0-1),"Gottlieb-Daimler-Stadion, Stuttgart",5,21,756,693,16,63,UEFA,CAF,false
690,2006,championship,Group H,group,false,2006-06-19,Saudi Arabia,Ukraine,KSA,UKR,0,4,B_WIN,,,,,false,(0-2),"AOL Arena, Hamburg",34,45,651,609,11,42,AFC,UEFA,false
691,2006,championship,Group H,group,false,2006-06-23,Saudi Arabia,Spain,KSA,ESP,0,1,B_WIN,,,,,false,(0-1),"Fritz-Walter-Stadion, Kaiserslautern",34,5,651,756,-29,-105,AFC,UEFA,false
692,2006,championship,Group H,group,false,2006-06-23,Ukraine,Tunisia,UKR,TUN,1,0,A_WIN,,,,,false,(0-0),"Olympiastadion, Berlin",45,21,609,693,-24,-84,UEFA,CAF,false
693,2006,championship,Round of 16,round_of_16,true,2006-06-24,Germany,Sweden,GER,SWE,2,0,A_WIN,,,,,false,(2-0),"Allianz Arena, München",19,16,696,709,-3,-13,UEFA,UEFA,true
694,2006,championship,Round of 16,round_of_16,true,2006-06-24,Argentina,Mexico,ARG,MEX,1,1,DRAW,2,1,,,true,"a.e.t. (1-1, 1-1)","Zentralstadion, Leipzig",9,4,746,758,-5,-12,CONMEBOL,CONCACAF,false
695,2006,championship,Round of 16,round_of_16,true,2006-06-25,England,Ecuador,ENG,ECU,1,0,A_WIN,,,,,false,(0-0),"Gottlieb-Daimler-Stadion, Stuttgart",10,39,741,631,29,110,UEFA,CONMEBOL,false
696,2006,championship,Round of 16,round_of_16,true,2006-06-25,Portugal,Netherlands,POR,NED,1,0,A_WIN,,,,,false,(1-0),"Frankenstadion, Nürnberg",7,3,750,768,-4,-18,UEFA,UEFA,true
697,2006,championship,Round of 16,round_of_16,true,2006-06-26,Italy,Australia,ITA,AUS,1,0,A_WIN,,,,,false,(0-0),"Fritz-Walter-Stadion, Kaiserslautern",13,42,728,612,29,116,UEFA,AFC,false
698,2006,championship,Round of 16,round_of_16,true,2006-06-26,Switzerland,pen. 0-0 a.e.t. (0-0)   Ukraine,SUI,,0,3,B_WIN,,,,,false,,"RheinEnergieStadion, Köln",35,,648,,,,UEFA,,
699,2006,championship,Round of 16,round_of_16,true,2006-06-27,Brazil,Ghana,BRA,GHA,3,0,A_WIN,,,,,false,(2-0),"Signal Iduna Park, Dortmund",1,48,827,600,47,227,CONMEBOL,CAF,false
700,2006,championship,Round of 16,round_of_16,true,2006-06-27,Spain,France,ESP,FRA,1,3,B_WIN,,,,,false,(1-1),"AWD-Arena, Hannover",5,8,756,749,3,7,UEFA,UEFA,true
701,2006,championship,Quarterfinals,quarter_final,true,2006-06-30,Germany,Argentina,GER,ARG,1,1,DRAW,1,1,4,2,true,"a.e.t. (1-1, 0-0) , 4-2 pen.","Olympiastadion, Berlin",19,9,696,746,-10,-50,UEFA,CONMEBOL,false
702,2006,championship,Quarterfinals,quarter_final,true,2006-06-30,Italy,Ukraine,ITA,UKR,3,0,A_WIN,,,,,false,(1-0),"AOL Arena, Hamburg",13,45,728,609,32,119,UEFA,UEFA,true
703,2006,championship,Quarterfinals,quarter_final,true,2006-07-01,England,Portugal,ENG,POR,0,0,DRAW,0,0,1,3,true,"a.e.t. (0-0) , 1-3 pen.","Veltins-Arena, Gelsenkirchen",10,7,741,750,-3,-9,UEFA,UEFA,true
704,2006,championship,Quarterfinals,quarter_final,true,2006-07-01,Brazil,France,BRA,FRA,0,1,B_WIN,,,,,false,(0-0),"Commerzbank-Arena, Frankfurt",1,8,827,749,7,78,CONMEBOL,UEFA,false
705,2006,championship,Semifinals,semi_final,true,2006-07-04,Germany,Italy,GER,ITA,0,0,DRAW,0,2,,,true,a.e.t. (0-0),"Signal Iduna Park, Dortmund",19,13,696,728,-6,-32,UEFA,UEFA,true
706,2006,championship,Semifinals,semi_final,true,2006-07-05,Portugal,France,POR,FRA,0,1,B_WIN,,,,,false,(0-1),"Allianz Arena, München",7,8,750,749,1,1,UEFA,UEFA,true
707,2006,championship,Third-place play-off,third_place,true,2006-07-08,Germany,Portugal,GER,POR,3,1,A_WIN,,,,,false,(0-0),"Gottlieb-Daimler-Stadion, Stuttgart",19,7,696,750,-12,-54,UEFA,UEFA,true
708,2006,championship,Final,final,true,2006-07-09,Italy,France,ITA,FRA,1,1,DRAW,1,1,5,3,true,"a.e.t. (1-1, 1-1) , 5-3 pen.","Olympiastadion, Berlin",13,8,728,749,-5,-21,UEFA,UEFA,true
709,2010,championship,Group A,group,false,2010-06-11,South Africa,Mexico,RSA,MEX,1,1,DRAW,,,,,false,,"Soccer City, Johannesburg",83,17,392,895,-66,-503,CAF,CONCACAF,false
710,2010,championship,Group A,group,false,2010-06-11,Uruguay,France,URU,FRA,0,0,DRAW,,,,,false,,"Cape Town Stadium, Cape Town",16,9,899,1044,-7,-145,CONMEBOL,UEFA,false
711,2010,championship,Group A,group,false,2010-06-16,South Africa,Uruguay,RSA,URU,0,3,B_WIN,,,,,false,,"Loftus Versfeld Stadium, Pretoria",83,16,392,899,-67,-507,CAF,CONMEBOL,false
712,2010,championship,Group A,group,false,2010-06-17,France,Mexico,FRA,MEX,0,2,B_WIN,,,,,false,,"Peter Mokaba Stadium, Polokwane",9,17,1044,895,8,149,UEFA,CONCACAF,false
713,2010,championship,Group A,group,false,2010-06-22,Mexico,Uruguay,MEX,URU,0,1,B_WIN,,,,,false,,"Royal Bafokeng Stadium, Rustenburg",17,16,895,899,-1,-4,CONCACAF,CONMEBOL,false
714,2010,championship,Group A,group,false,2010-06-22,France,South Africa,FRA,RSA,1,2,B_WIN,,,,,false,,"Free State Stadium, Bloemfontein",9,83,1044,392,74,652,UEFA,CAF,false
715,2010,championship,Group B,group,false,2010-06-12,South Korea,Greece,KOR,GRE,2,0,A_WIN,,,,,false,,"Nelson Mandela Bay Stadium, Port Elizabeth",47,13,632,964,-34,-332,AFC,UEFA,false
716,2010,championship,Group B,group,false,2010-06-12,Argentina,Nigeria,ARG,NGA,1,0,A_WIN,,,,,false,,"Ellis Park Stadium, Johannesburg",7,21,1076,883,14,193,CONMEBOL,CAF,false
717,2010,championship,Group B,group,false,2010-06-17,Argentina,South Korea,ARG,KOR,4,1,A_WIN,,,,,false,,"Soccer City, Johannesburg",7,47,1076,632,40,444,CONMEBOL,AFC,false
718,2010,championship,Group B,group,false,2010-06-17,Greece,Nigeria,GRE,NGA,2,1,A_WIN,,,,,false,,"Free State Stadium, Bloemfontein",13,21,964,883,8,81,UEFA,CAF,false
719,2010,championship,Group B,group,false,2010-06-22,Nigeria,South Korea,NGA,KOR,2,2,DRAW,,,,,false,,"Moses Mabhida Stadium, Durban",21,47,883,632,26,251,CAF,AFC,false
720,2010,championship,Group B,group,false,2010-06-22,Greece,Argentina,GRE,ARG,0,2,B_WIN,,,,,false,,"Peter Mokaba Stadium, Polokwane",13,7,964,1076,-6,-112,UEFA,CONMEBOL,false
721,2010,championship,Group C,group,false,2010-06-12,England,USA,ENG,USA,1,1,DRAW,,,,,false,,"Royal Bafokeng Stadium, Rustenburg",8,14,1068,957,6,111,UEFA,CONCACAF,false
722,2010,championship,Group C,group,false,2010-06-13,Algeria,Slovenia,ALG,SVN,0,1,B_WIN,,,,,false,,"Peter Mokaba Stadium, Polokwane",30,25,821,860,-5,-39,CAF,UEFA,false
723,2010,championship,Group C,group,false,2010-06-18,Slovenia,USA,SVN,USA,2,2,DRAW,,,,,false,,"Ellis Park Stadium, Johannesburg",25,14,860,957,-11,-97,UEFA,CONCACAF,false
724,2010,championship,Group C,group,false,2010-06-18,England,Algeria,ENG,ALG,0,0,DRAW,,,,,false,,"Cape Town Stadium, Cape Town",8,30,1068,821,22,247,UEFA,CAF,false
725,2010,championship,Group C,group,false,2010-06-23,USA,Algeria,USA,ALG,1,0,A_WIN,,,,,false,,"Loftus Versfeld Stadium, Pretoria",14,30,957,821,16,136,CONCACAF,CAF,false
726,2010,championship,Group C,group,false,2010-06-23,Slovenia,England,SVN,ENG,0,1,B_WIN,,,,,false,,"Nelson Mandela Bay Stadium, Port Elizabeth",25,8,860,1068,-17,-208,UEFA,UEFA,true
727,2010,championship,Group D,group,false,2010-06-13,Serbia,Ghana,SRB,GHA,0,1,B_WIN,,,,,false,,"Loftus Versfeld Stadium, Pretoria",15,32,947,800,17,147,UEFA,CAF,false
728,2010,championship,Group D,group,false,2010-06-13,Germany,Australia,GER,AUS,4,0,A_WIN,,,,,false,,"Moses Mabhida Stadium, Durban",6,20,1082,886,14,196,UEFA,AFC,false
729,2010,championship,Group D,group,false,2010-06-18,Germany,Serbia,GER,SRB,0,1,B_WIN,,,,,false,,"Nelson Mandela Bay Stadium, Port Elizabeth",6,15,1082,947,9,135,UEFA,UEFA,true
730,2010,championship,Group D,group,false,2010-06-19,Ghana,Australia,GHA,AUS,1,1,DRAW,,,,,false,,"Royal Bafokeng Stadium, Rustenburg",32,20,800,886,-12,-86,CAF,AFC,false
731,2010,championship,Group D,group,false,2010-06-23,Australia,Serbia,AUS,SRB,2,1,A_WIN,,,,,false,,"Mbombela Stadium, Nelspruit",20,15,886,947,-5,-61,AFC,UEFA,false
732,2010,championship,Group D,group,false,2010-06-23,Ghana,Germany,GHA,GER,0,1,B_WIN,,,,,false,,"Soccer City, Johannesburg",32,6,800,1082,-26,-282,CAF,UEFA,false
733,2010,championship,Group E,group,false,2010-06-14,Netherlands,Denmark,NED,DEN,2,0,A_WIN,,,,,false,,"Soccer City, Johannesburg",4,36,1231,767,32,464,UEFA,UEFA,true
734,2010,championship,Group E,group,false,2010-06-14,Japan,Cameroon,JPN,CMR,1,0,A_WIN,,,,,false,,"Free State Stadium, Bloemfontein",45,19,682,887,-26,-205,AFC,CAF,false
735,2010,championship,Group E,group,false,2010-06-19,Netherlands,Japan,NED,JPN,1,0,A_WIN,,,,,false,,"Moses Mabhida Stadium, Durban",4,45,1231,682,41,549,UEFA,AFC,false
736,2010,championship,Group E,group,false,2010-06-19,Cameroon,Denmark,CMR,DEN,1,2,B_WIN,,,,,false,,"Loftus Versfeld Stadium, Pretoria",19,36,887,767,17,120,CAF,UEFA,false
737,2010,championship,Group E,group,false,2010-06-24,Denmark,Japan,DEN,JPN,1,3,B_WIN,,,,,false,,"Royal Bafokeng Stadium, Rustenburg",36,45,767,682,9,85,UEFA,AFC,false
738,2010,championship,Group E,group,false,2010-06-24,Cameroon,Netherlands,CMR,NED,1,2,B_WIN,,,,,false,,"Cape Town Stadium, Cape Town",19,4,887,1231,-15,-344,CAF,UEFA,false
739,2010,championship,Group F,group,false,2010-06-14,Italy,Paraguay,ITA,PAR,1,1,DRAW,,,,,false,,"Cape Town Stadium, Cape Town",5,31,1184,820,26,364,UEFA,CONMEBOL,false
740,2010,championship,Group F,group,false,2010-06-15,New Zealand,Slovakia,NZL,SVK,1,1,DRAW,,,,,false,,"Royal Bafokeng Stadium, Rustenburg",78,34,410,777,-44,-367,OFC,UEFA,false
741,2010,championship,Group F,group,false,2010-06-20,Slovakia,Paraguay,SVK,PAR,0,2,B_WIN,,,,,false,,"Free State Stadium, Bloemfontein",34,31,777,820,-3,-43,UEFA,CONMEBOL,false
742,2010,championship,Group F,group,false,2010-06-20,Italy,New Zealand,ITA,NZL,1,1,DRAW,,,,,false,,"Mbombela Stadium, Nelspruit",5,78,1184,410,73,774,UEFA,OFC,false
743,2010,championship,Group F,group,false,2010-06-24,Slovakia,Italy,SVK,ITA,3,2,A_WIN,,,,,false,,"Ellis Park Stadium, Johannesburg",34,5,777,1184,-29,-407,UEFA,UEFA,true
744,2010,championship,Group F,group,false,2010-06-24,Paraguay,New Zealand,PAR,NZL,0,0,DRAW,,,,,false,,"Peter Mokaba Stadium, Polokwane",31,78,820,410,47,410,CONMEBOL,OFC,false
745,2010,championship,Group G,group,false,2010-06-15,Côte d'Ivoire,Portugal,CIV,POR,0,0,DRAW,,,,,false,,"Nelson Mandela Bay Stadium, Port Elizabeth",27,3,856,1249,-24,-393,CAF,UEFA,false
746,2010,championship,Group G,group,false,2010-06-15,Brazil,North Korea,BRA,,2,1,A_WIN,,,,,false,,"Ellis Park Stadium, Johannesburg",1,,1611,,,,CONMEBOL,,
747,2010,championship,Group G,group,false,2010-06-20,Brazil,Côte d'Ivoire,BRA,CIV,3,1,A_WIN,,,,,false,,"Soccer City, Johannesburg",1,27,1611,856,26,755,CONMEBOL,CAF,false
748,2010,championship,Group G,group,false,2010-06-21,Portugal,North Korea,POR,,7,0,A_WIN,,,,,false,,"Cape Town Stadium, Cape Town",3,,1249,,,,UEFA,,
749,2010,championship,Group G,group,false,2010-06-25,Portugal,Brazil,POR,BRA,0,0,DRAW,,,,,false,,"Moses Mabhida Stadium, Durban",3,1,1249,1611,-2,-362,UEFA,CONMEBOL,false
750,2010,championship,Group G,group,false,2010-06-25,North Korea,Côte d'Ivoire,,CIV,0,3,B_WIN,,,,,false,,"Mbombela Stadium, Nelspruit",,27,,856,,,,CAF,
751,2010,championship,Group H,group,false,2010-06-16,Honduras,Chile,HON,CHI,0,1,B_WIN,,,,,false,,"Mbombela Stadium, Nelspruit",38,18,734,888,-20,-154,CONCACAF,CONMEBOL,false
752,2010,championship,Group H,group,false,2010-06-16,Spain,Switzerland,ESP,SUI,0,1,B_WIN,,,,,false,,"Moses Mabhida Stadium, Durban",2,24,1565,866,22,699,UEFA,UEFA,true
753,2010,championship,Group H,group,false,2010-06-21,Chile,Switzerland,CHI,SUI,1,0,A_WIN,,,,,false,,"Nelson Mandela Bay Stadium, Port Elizabeth",18,24,888,866,6,22,CONMEBOL,UEFA,false
754,2010,championship,Group H,group,false,2010-06-21,Spain,Honduras,ESP,HON,2,0,A_WIN,,,,,false,,"Ellis Park Stadium, Johannesburg",2,38,1565,734,36,831,UEFA,CONCACAF,false
755,2010,championship,Group H,group,false,2010-06-25,Chile,Spain,CHI,ESP,1,2,B_WIN,,,,,false,,"Loftus Versfeld Stadium, Pretoria",18,2,888,1565,-16,-677,CONMEBOL,UEFA,false
756,2010,championship,Group H,group,false,2010-06-25,Switzerland,Honduras,SUI,HON,0,0,DRAW,,,,,false,,"Free State Stadium, Bloemfontein",24,38,866,734,14,132,UEFA,CONCACAF,false
757,2010,championship,Round of 16,round_of_16,true,2010-06-26,Uruguay,South Korea,URU,KOR,2,1,A_WIN,,,,,false,,"Nelson Mandela Bay Stadium, Port Elizabeth",16,47,899,632,31,267,CONMEBOL,AFC,false
758,2010,championship,Round of 16,round_of_16,true,2010-06-26,USA,Ghana,USA,GHA,1,1,DRAW,1,2,,,true,a.e.t. (1-1),"Royal Bafokeng Stadium, Rustenburg",14,32,957,800,18,157,CONCACAF,CAF,false
759,2010,championship,Round of 16,round_of_16,true,2010-06-27,Germany,England,GER,ENG,4,1,A_WIN,,,,,false,,"Free State Stadium, Bloemfontein",6,8,1082,1068,2,14,UEFA,UEFA,true
760,2010,championship,Round of 16,round_of_16,true,2010-06-27,Argentina,Mexico,ARG,MEX,3,1,A_WIN,,,,,false,,"Soccer City, Johannesburg",7,17,1076,895,10,181,CONMEBOL,CONCACAF,false
761,2010,championship,Round of 16,round_of_16,true,2010-06-28,Netherlands,Slovakia,NED,SVK,2,1,A_WIN,,,,,false,,"Moses Mabhida Stadium, Durban",4,34,1231,777,30,454,UEFA,UEFA,true
762,2010,championship,Round of 16,round_of_16,true,2010-06-28,Brazil,Chile,BRA,CHI,3,0,A_WIN,,,,,false,,"Ellis Park Stadium, Johannesburg",1,18,1611,888,17,723,CONMEBOL,CONMEBOL,true
763,2010,championship,Round of 16,round_of_16,true,2010-06-29,Paraguay,Japan,PAR,JPN,0,0,DRAW,0,0,5,3,true,"a.e.t. (0-0) , 5-3 pen.","Loftus Versfeld Stadium, Pretoria",31,45,820,682,14,138,CONMEBOL,AFC,false
764,2010,championship,Round of 16,round_of_16,true,2010-06-29,Spain,Portugal,ESP,POR,1,0,A_WIN,,,,,false,,"Cape Town Stadium, Cape Town",2,3,1565,1249,1,316,UEFA,UEFA,true
765,2010,championship,Quarterfinals,quarter_final,true,2010-07-02,Netherlands,Brazil,NED,BRA,2,1,A_WIN,,,,,false,,"Nelson Mandela Bay Stadium, Port Elizabeth",4,1,1231,1611,-3,-380,UEFA,CONMEBOL,false
766,2010,championship,Quarterfinals,quarter_final,true,2010-07-02,Uruguay,Ghana,URU,GHA,1,1,DRAW,1,1,4,2,true,"a.e.t. (1-1) , 4-2 pen.","Soccer City, Johannesburg",16,32,899,800,16,99,CONMEBOL,CAF,false
767,2010,championship,Quarterfinals,quarter_final,true,2010-07-03,Argentina,Germany,ARG,GER,0,4,B_WIN,,,,,false,,"Cape Town Stadium, Cape Town",7,6,1076,1082,-1,-6,CONMEBOL,UEFA,false
768,2010,championship,Quarterfinals,quarter_final,true,2010-07-03,Paraguay,Spain,PAR,ESP,0,1,B_WIN,,,,,false,,"Ellis Park Stadium, Johannesburg",31,2,820,1565,-29,-745,CONMEBOL,UEFA,false
769,2010,championship,Semifinals,semi_final,true,2010-07-06,Uruguay,Netherlands,URU,NED,2,3,B_WIN,,,,,false,,"Cape Town Stadium, Cape Town",16,4,899,1231,-12,-332,CONMEBOL,UEFA,false
770,2010,championship,Semifinals,semi_final,true,2010-07-07,Germany,Spain,GER,ESP,0,1,B_WIN,,,,,false,,"Moses Mabhida Stadium, Durban",6,2,1082,1565,-4,-483,UEFA,UEFA,true
771,2010,championship,Third-place play-off,third_place,true,2010-07-10,Uruguay,Germany,URU,GER,2,3,B_WIN,,,,,false,,"Nelson Mandela Bay Stadium, Port Elizabeth",16,6,899,1082,-10,-183,CONMEBOL,UEFA,false
772,2010,championship,Final,final,true,2010-07-11,Netherlands,Spain,NED,ESP,0,0,DRAW,0,1,,,true,a.e.t. (0-0),"Soccer City, Johannesburg",4,2,1231,1565,-2,-334,UEFA,UEFA,true
773,2014,championship,Group A,group,false,2014-06-12,Brazil,Croatia,BRA,CRO,3,1,A_WIN,,,,,false,(1-1),"Arena de São Paulo, São Paulo",4,20,1210,871,16,339,CONMEBOL,UEFA,false
774,2014,championship,Group A,group,false,2014-06-13,Mexico,Cameroon,MEX,CMR,1,0,A_WIN,,,,,false,(0-0),"Estádio das Dunas, Natal",19,50,877,583,31,294,CONCACAF,CAF,false
775,2014,championship,Group A,group,false,2014-06-17,Brazil,Mexico,BRA,MEX,0,0,DRAW,,,,,false,,"Estádio Castelão, Fortaleza",4,19,1210,877,15,333,CONMEBOL,CONCACAF,false
776,2014,championship,Group A,group,false,2014-06-18,Cameroon,Croatia,CMR,CRO,0,4,B_WIN,,,,,false,,"Arena Amazônia, Manaus",50,20,583,871,-30,-288,CAF,UEFA,false
777,2014,championship,Group A,group,false,2014-06-23,Cameroon,Brazil,CMR,BRA,1,4,B_WIN,,,,,false,,"Estádio Nacional Mané Garrincha, Brasília",50,4,583,1210,-46,-627,CAF,CONMEBOL,false
778,2014,championship,Group A,group,false,2014-06-23,Croatia,Mexico,CRO,MEX,1,3,B_WIN,,,,,false,,"Arena Pernambuco, Recife",20,19,871,877,-1,-6,UEFA,CONCACAF,false
779,2014,championship,Group B,group,false,2014-06-13,Spain,Netherlands,ESP,NED,1,5,B_WIN,,,,,false,(1-1),"Arena Fonte Nova, Salvador",1,15,1460,967,14,493,UEFA,UEFA,true
780,2014,championship,Group B,group,false,2014-06-13,Chile,Australia,CHI,AUS,3,1,A_WIN,,,,,false,(2-1),"Arena Pantanal, Cuiabá",13,59,1037,545,46,492,CONMEBOL,AFC,false
781,2014,championship,Group B,group,false,2014-06-18,Australia,Netherlands,AUS,NED,2,3,B_WIN,,,,,false,,"Estádio Beira-Rio, Porto Alegre",59,15,545,967,-44,-422,AFC,UEFA,false
782,2014,championship,Group B,group,false,2014-06-18,Spain,Chile,ESP,CHI,0,2,B_WIN,,,,,false,,"Estádio do Maracanã, Rio de Janeiro",1,13,1460,1037,12,423,UEFA,CONMEBOL,false
783,2014,championship,Group B,group,false,2014-06-23,Australia,Spain,AUS,ESP,0,3,B_WIN,,,,,false,,"Arena da Baixada, Curitiba",59,1,545,1460,-58,-915,AFC,UEFA,false
784,2014,championship,Group B,group,false,2014-06-23,Netherlands,Chile,NED,CHI,2,0,A_WIN,,,,,false,,"Arena de São Paulo, São Paulo",15,13,967,1037,-2,-70,UEFA,CONMEBOL,false
785,2014,championship,Group C,group,false,2014-06-14,Colombia,Greece,COL,GRE,3,0,A_WIN,,,,,false,,"Estádio Mineirão, Belo Horizonte",5,10,1186,1082,5,104,CONMEBOL,UEFA,false
786,2014,championship,Group C,group,false,2014-06-14,Côte d'Ivoire,Japan,CIV,JPN,2,1,A_WIN,,,,,false,,"Arena Pernambuco, Recife",21,47,830,613,26,217,CAF,AFC,false
787,2014,championship,Group C,group,false,2014-06-19,Colombia,Côte d'Ivoire,COL,CIV,2,1,A_WIN,,,,,false,,"Estádio Nacional Mané Garrincha, Brasília",5,21,1186,830,16,356,CONMEBOL,CAF,false
788,2014,championship,Group C,group,false,2014-06-19,Japan,Greece,JPN,GRE,0,0,DRAW,,,,,false,,"Estádio das Dunas, Natal",47,10,613,1082,-37,-469,AFC,UEFA,false
789,2014,championship,Group C,group,false,2014-06-24,Japan,Colombia,JPN,COL,1,4,B_WIN,,,,,false,,"Arena Pantanal, Cuiabá",47,5,613,1186,-42,-573,AFC,CONMEBOL,false
790,2014,championship,Group C,group,false,2014-06-24,Greece,Côte d'Ivoire,GRE,CIV,2,1,A_WIN,,,,,false,,"Estádio Castelão, Fortaleza",10,21,1082,830,11,252,UEFA,CAF,false
791,2014,championship,Group D,group,false,2014-06-14,Uruguay,Costa Rica,URU,CRC,1,3,B_WIN,,,,,false,,"Estádio Castelão, Fortaleza",6,34,1181,748,28,433,CONMEBOL,CONCACAF,false
